Clave,AREA_M,AREA_KM
11_15_67_1315,87663.84965930000,0.08766390000
11_15_67_1387,7218.63276609000,0.00721863000
11_15_67_1391,30823.69503740000,0.03082370000
11_15_67_1404,56350.66232630000,0.05635070000
11_15_102_1550,7819.54845708000,0.00781955000
11_15_111_0726,702938.68344600000,0.70293900000
11_15_67_0957,5622.68970676000,0.00562269000
11_15_1_1033,32172.56392890000,0.03217260000
11_15_1_0800,6822.34727900000,0.00682235000
11_15_67_1207,16985.21090370000,0.01698520000
11_15_67_1438,93214.52931540000,0.09321450000
11_15_1_0069,115181.20471700000,0.11518100000
11_15_67_1048,12536.29927040000,0.01253630000
11_15_1_0340,345537.92714000000,0.34553800000
11_15_67_1423,7286.47580365000,0.00728648000
11_15_1_0853,172589.27894200000,0.17258900000
11_15_1_0514,368064.95014700000,0.36806500000
11_15_1_0571,153835.89292700000,0.15383600000
11_15_1_0586,256434.39423900000,0.25643400000
11_15_1_0815,42386.78415030000,0.04238680000
11_15_1_082A,68284.33352000000,0.06828430000
11_15_111_1160,20461.33190340000,0.02046130000
11_15_1_1245,39349.92455840000,0.03934990000
11_15_1_1372,4982.37789994000,0.00498238000
11_15_1_1527,14593.87081420000,0.01459390000
11_15_67_1029,33153.54797250000,0.03315350000
11_15_111_1584,5098.31455277000,0.00509831000
11_15_111_0745,488708.37515700000,0.48870800000
11_15_111_1014,28814.24300990000,0.02881420000
11_15_111_1175,27288.88852560000,0.02728890000
11_15_111_1457,9320.23556323000,0.00932024000
11_15_111_1461,36674.51066130000,0.03667450000
11_15_111_1635,30601.74172410000,0.03060170000
11_15_115_0976,1021479.56257000000,1.02148000000
11_15_115_1813,8504.84600673000,0.00850485000
11_15_115_1832,12294.26364370000,0.01229430000
11_15_1_029A,375596.67983400000,0.37559700000
11_15_1_0302,139895.63529800000,0.13989600000
11_15_67_1283,9358.99367700000,0.00935899000
11_15_67_1508,81183.90740020000,0.08118390000
11_15_67_157A,3952.41560939000,0.00395242000
11_15_67_1298,35058.53832980000,0.03505850000
11_15_1_1368,2405.68255305000,0.00240568000
11_15_1_0374,519755.79700300000,0.51975600000
11_15_1_0868,312533.48373000000,0.31253300000
11_15_67_0393,388697.21189700000,0.38869700000
11_15_67_068A,96795.21675520000,0.09679520000
11_15_67_0764,61711.69634270000,0.06171170000
11_15_67_0919,53656.76749870000,0.05365680000
11_15_67_0942,91495.02823470000,0.09149500000
11_15_111_1616,4937.76590454000,0.00493777000
11_15_111_1601,2508.23396777000,0.00250823000
11_15_126_1156,4211.36864056000,0.00421137000
11_15_67_1141,5008.81322055000,0.00500881000
11_15_111_0980,136151.84658000000,0.13615200000
11_15_67_1122,270809.72663300000,0.27081000000
11_15_1_0660,60622.23166120000,0.06062220000
11_15_1_0162,344655.60702000000,0.34465600000
11_15_1_0088,165374.49648600000,0.16537500000
11_15_1_0105,197835.68649700000,0.19783600000
11_15_1_0139,155020.98406600000,0.15502100000
11_15_1_0675,7371.59711493000,0.00737160000
11_15_67_0618,224079.08747200000,0.22407900000
11_15_67_0482,417582.27626800000,0.41758200000
11_15_102_132A,29597.88416800000,0.02959790000
11_15_126_1599,7104.26294185000,0.00710426000
11_15_67_0590,166821.77287000000,0.16682200000
11_15_67_0603,502475.05947000000,0.50247500000
11_15_126_1353,75167.62037070000,0.07516760000
11_15_1_0054,217692.64954500000,0.21769300000
11_15_1_0073,244377.57210800000,0.24437800000
11_15_1_011A,247331.66533400000,0.24733200000
11_15_1_0124,379499.55068000000,0.37950000000
11_15_1_0196,478211.74310600000,0.47821200000
11_15_1_0321,275077.31313200000,0.27507700000
11_15_1_0336,359867.26202900000,0.35986700000
11_15_1_0355,379537.84681000000,0.37953800000
11_15_1_0444,207869.68248300000,0.20787000000
11_15_1_0459,695625.61864400000,0.69562600000
11_15_1_0497,589413.72828400000,0.58941400000
11_15_1_050A,338195.65568000000,0.33819600000
11_15_1_0529,768856.18716300000,0.76885600000
11_15_1_0533,973086.64710800000,0.97308700000
11_15_1_0567,136825.31119800000,0.13682500000
11_15_1_0849,132194.75621000000,0.13219500000
11_15_1_1531,3267.37762224000,0.00326738000
11_15_67_0656,952388.20932200000,0.95238800000
11_15_67_0872,58651.15786920000,0.05865120000
11_15_67_0887,41975.18338120000,0.04197520000
11_15_67_1118,32330.28765680000,0.03233030000
11_15_67_1419,36317.20471340000,0.03631720000
11_15_102_0694,1701295.37395000000,1.70130000000
11_15_67_0923,22308.34542930000,0.02230830000
11_15_111_1796,5471.88943623000,0.00547189000
11_15_67_1279,46930.60004030000,0.04693060000
11_15_126_125A,319148.01767800000,0.31914800000
11_15_111_100A,38381.73869350000,0.03838170000
11_15_111_0995,137398.46332300000,0.13739800000
11_15_111_118A,16040.88819790000,0.01604090000
11_15_111_1620,84318.49121490000,0.08431850000
11_15_126_1546,5112.62479724000,0.00511262000
11_15_111_0730,550080.20767700000,0.55008000000
11_15_91_1495,532058.62871000000,0.53205900000
11_15_67_0779,31407.84060420000,0.03140780000
11_15_67_1067,95107.64134550000,0.09510760000
11_15_67_043A,788962.60684200000,0.78896300000
11_15_67_0641,739775.39880300000,0.73977500000
11_15_1_0177,287115.81703200000,0.28711600000
11_15_1_0181,289279.78394500000,0.28928000000
11_15_67_0548,627012.39159700000,0.62701200000
11_15_67_075A,300221.28558600000,0.30022100000
11_15_1_0834,175519.16695900000,0.17551900000
11_15_126_0783,1083190.38396000000,1.08319000000
11_15_126_1851,179751.88440400000,0.17975200000
11_15_1_0209,310342.30073300000,0.31034200000
11_15_91_1480,1181378.72064000000,1.18138000000
11_15_1_0158,186980.80913400000,0.18698100000
11_15_1_0143,194884.15621900000,0.19488400000
11_15_126_0938,115065.15447200000,0.11506500000
11_15_126_0798,1814039.17461000000,1.81404000000
11_15_126_1476,21230.73599820000,0.02123070000
11_15_67_1512,5337.98679617000,0.00533799000
11_15_67_1565,5165.20393050000,0.00516520000
11_15_67_1090,17000.48170450000,0.01700050000
11_15_67_0637,316594.47372100000,0.31659400000
11_15_67_1071,377670.40674400000,0.37767000000
11_15_67_1052,173193.34412500000,0.17319300000
11_15_67_0622,176425.03139900000,0.17642500000
11_15_31_0285,935069.05243200000,0.93506900000
11_15_31_0961,726050.83201000000,0.72605100000
11_15_375_1885,240074.36526300000,0.24007400000
11_15_375_1870,214733.78985300000,0.21473400000
11_15_375_1866,201499.45047700000,0.20149900000
11_16_1_0051,423066.80635300000,0.42306700000
11_16_1_0085,82222.00703730000,0.08222200000
11_16_1_0066,368053.50682400000,0.36805300000
11_16_1_0121,406694.18993900000,0.40669400000
11_16_1_0070,530747.28634600000,0.53074700000
11_16_1_009A,11753.26755760000,0.01175330000
11_16_1_0102,23903.09700060000,0.02390310000
11_16_1_0117,18920.48577780000,0.01892050000
11_16_1_0136,946312.57087400000,0.94631300000
11_16_1_0047,297794.34715200000,0.29779400000
11_16_1_0140,118506.21992400000,0.11850600000
11_17_1_1771,234162.73201900000,0.23416300000
11_17_62_1057,169769.88641800000,0.16977000000
11_17_177_1822,2936.28304124000,0.00293628000
11_17_1_1076,183863.96791000000,0.18386400000
11_17_1_1108,441944.37814300000,0.44194400000
11_17_1_1199,241278.88841500000,0.24127900000
11_17_1_0186,411271.51457100000,0.41127200000
11_17_1_117A,519220.98580500000,0.51922100000
11_17_1_1184,291756.86376600000,0.29175700000
11_17_99_1606,1625.76489152000,0.00162576000
11_17_1_1023,275795.33167000000,0.27579500000
11_17_1_1038,396185.39024200000,0.39618500000
11_17_1_1165,716050.32341500000,0.71605000000
11_17_161_2500,9892.80006200000,0.00989280000
11_17_161_2341,42724.93680150000,0.04272490000
11_17_161_2515,34776.81311880000,0.03477680000
11_17_161_2801,3717.08573237000,0.00371709000
11_17_1_1485,261166.10831500000,0.26116600000
11_17_1_1409,551070.22352700000,0.55107000000
11_17_161_252A,34012.60742320000,0.03401260000
11_17_1_010A,336973.65169900000,0.33697400000
11_17_1_0773,561874.98205700000,0.56187500000
11_17_181_2727,23644.77335010000,0.02364480000
11_17_1_2125,8601.28413180000,0.00860128000
11_17_1_2159,13151.42517370000,0.01315140000
11_17_1_2290,51248.64602920000,0.05124860000
11_17_1_2337,53702.21802960000,0.05370220000
11_17_1_2464,23561.24330750000,0.02356120000
11_17_1_1729,224840.79103000000,0.22484100000
11_17_1_1841,260640.29421500000,0.26064000000
11_17_1_1856,181547.88713200000,0.18154800000
11_17_1_1930,43998.57148300000,0.04399860000
11_17_1_1945,160183.66137200000,0.16018400000
11_17_1_1964,164214.08655400000,0.16421400000
11_17_1_1979,382639.01735500000,0.38263900000
11_17_1_0754,716948.60870000000,0.71694900000
11_17_1_1790,126897.03036700000,0.12689700000
11_17_1_0097,599079.30486200000,0.59907900000
11_17_95_2591,27228.25033470000,0.02722830000
11_17_1_0152,665233.18134100000,0.66523300000
11_17_1_0167,532711.98821400000,0.53271200000
11_17_1_0985,696273.75803500000,0.69627400000
11_17_1_099A,445273.27094200000,0.44527300000
11_17_1_1396,202786.70398800000,0.20278700000
11_17_68_277A,965.26736513500,0.00096526700
11_17_81_2816,2676.47585483000,0.00267648000
11_17_1_0203,545138.14197700000,0.54513800000
11_17_1_1095,565722.48043000000,0.56572200000
11_17_138_2623,2156.40394942000,0.00215640000
11_17_138_2619,7730.58594131000,0.00773059000
11_17_1_0190,382613.70899400000,0.38261400000
11_17_1_0237,594719.84222000000,0.59472000000
11_17_1_0241,351285.14300100000,0.35128500000
11_17_1_0260,369219.08771000000,0.36921900000
11_17_1_0345,516940.77657800000,0.51694100000
11_17_1_0364,265138.63391900000,0.26513900000
11_17_1_0379,5201746.76453000000,5.20175000000
11_17_1_0398,411469.14636700000,0.41146900000
11_17_1_0538,791297.78842400000,0.79129800000
11_17_95_2604,18008.45489700000,0.01800850000
11_17_1_0561,537848.79488200000,0.53784900000
11_17_1_0576,293288.58581000000,0.29328900000
11_17_1_0612,910086.10442200000,0.91008600000
11_17_1_0877,660446.80985300000,0.66044700000
11_17_1_0881,126360.75692200000,0.12636100000
11_17_1_0913,809521.27619000000,0.80952100000
11_17_1_0928,430562.83672400000,0.43056300000
11_17_1_0951,270947.97876100000,0.27094800000
11_17_1_0966,646126.25551800000,0.64612600000
11_17_1_0275,332494.02395000000,0.33249400000
11_17_1_0909,388755.73795400000,0.38875600000
11_17_1_170A,131805.38500300000,0.13180500000
11_17_1_1733,288315.81807100000,0.28831600000
11_17_95_1589,19853.91820840000,0.01985390000
11_17_95_206A,3489.05502874000,0.00348905000
11_17_68_2784,3968.98749814000,0.00396899000
11_17_1_1150,255694.65406100000,0.25569500000
11_17_1_1201,180860.51560200000,0.18086100000
11_17_1_2375,1023.90079512000,0.00102390000
11_17_1_1216,239087.07612700000,0.23908700000
11_17_1_1235,475691.87224400000,0.47569200000
11_17_1_1714,265698.91089600000,0.26569900000
11_17_181_2267,503467.47187500000,0.50346800000
11_17_1_1803,891842.97323500000,0.89184300000
11_17_177_0843,442801.38975000000,0.44280100000
11_17_61_1288,917211.16021900000,0.91721100000
11_17_99_1343,537325.06263700000,0.53732500000
11_17_99_1625,38497.91406060000,0.03849790000
11_17_1_042A,1062462.87566000000,1.06246000000
11_17_1_0542,839435.18966000000,0.83943500000
11_17_1_0631,485566.08358500000,0.48556600000
11_17_1_0650,634731.02107900000,0.63473100000
11_17_1_0769,1364611.14042000000,1.36461000000
11_17_95_0862,253893.03458300000,0.25389300000
11_17_95_2055,32432.13648270000,0.03243210000
11_17_1_2360,9152.49742091000,0.00915250000
11_17_1_2394,77570.61659350000,0.07757060000
11_17_1_2411,7546.77954957000,0.00754678000
11_17_1_2021,47393.72205860000,0.04739370000
11_17_1_2869,13622.06089540000,0.01362210000
11_17_1_1466,6554.29337554000,0.00655429000
11_17_1_195A,14238.10220620000,0.01423810000
11_17_1_1767,74560.64305820000,0.07456060000
11_17_1_1042,469300.82689500000,0.46930100000
11_17_1_1911,29448.60752110000,0.02944860000
11_17_1_2873,14906.63010570000,0.01490660000
11_17_1_2835,2606.56639505000,0.00260657000
11_17_1_2854,122236.40424600000,0.12223600000
11_17_95_284A,35818.15511830000,0.03581820000
11_17_62_2905,8447.07160432000,0.00844707000
11_17_68_2924,14633.85341090000,0.01463390000
11_17_81_2939,7413.05845984000,0.00741306000
11_17_1_2430,13859.61466760000,0.01385960000
11_17_1_1663,2282.53881446000,0.00228254000
11_17_1_0171,556810.76360800000,0.55681100000
11_17_1_1131,295723.72527800000,0.29572400000
11_17_1_1112,91189.70884940000,0.09118970000
11_17_68_2549,5033.99489755000,0.00503400000
11_17_1_1381,159281.54104400000,0.15928200000
11_17_1_1004,330066.76090200000,0.33006700000
11_17_1_0735,867077.73274000000,0.86707800000
11_17_68_2553,8917.24326470000,0.00891724000
11_17_181_2271,412755.55939400000,0.41275600000
11_17_181_2765,20801.33243100000,0.02080130000
11_17_181_2750,4821.12296034000,0.00482112000
11_17_181_2498,5662.99108458000,0.00566299000
11_17_181_2746,4621.15932588000,0.00462116000
11_17_181_2731,9296.75594085000,0.00929676000
11_17_1_1786,157802.08600000000,0.15780200000
11_17_1_2089,82083.88916340000,0.08208390000
11_17_1_2106,20307.93136490000,0.02030790000
11_17_1_2163,7268.98565697000,0.00726899000
11_17_1_2182,22795.17682140000,0.02279520000
11_17_1_2197,50825.02588130000,0.05082500000
11_17_1_2445,106267.51783300000,0.10626800000
11_17_99_2642,9896.35468286000,0.00989635000
11_17_1_2036,345433.60840200000,0.34543400000
11_17_177_2657,4489.68148443000,0.00448968000
11_17_1_0557,388589.58138800000,0.38859000000
11_17_1_0896,373796.16372000000,0.37379600000
11_17_181_2252,247906.47323500000,0.24790600000
11_17_1_1540,137362.39296800000,0.13736200000
11_17_62_1377,8546.23506387000,0.00854624000
11_17_82_2708,15019.47299000000,0.01501950000
11_17_1_1061,212102.01455200000,0.21210200000
11_17_138_2638,14978.75572690000,0.01497880000
11_17_1_0218,411562.39347000000,0.41156200000
11_17_1_0449,803797.12651600000,0.80379700000
11_17_1_0523,899496.46620100000,0.89949600000
11_17_1_0720,418296.94906200000,0.41829700000
11_17_1_074A,2050960.77653000000,2.05096000000
11_17_1_0970,305311.37283300000,0.30531100000
11_17_1_0932,756918.08980700000,0.75691800000
11_17_1_0947,496244.53710500000,0.49624500000
11_17_1_1521,735666.81585500000,0.73566700000
11_17_1_1536,175777.40407800000,0.17577700000
11_17_1_1659,136870.98087100000,0.13687100000
11_17_1_1682,570310.99575800000,0.57031100000
11_17_95_131A,28817.06429010000,0.02881710000
11_17_95_1593,71896.53502360000,0.07189650000
11_17_95_2074,21861.47808420000,0.02186150000
11_17_1_2958,50121.95302840000,0.05012200000
11_17_1_149A,121223.39434300000,0.12122300000
11_17_1_245A,19383.00893330000,0.01938300000
11_17_95_0858,1084193.71583000000,1.08419000000
11_17_1_0114,367578.94475100000,0.36757900000
11_17_1_1254,95084.37207390000,0.09508440000
11_17_1_1432,562742.98679900000,0.56274300000
11_17_1_2303,44274.22295760000,0.04427420000
11_17_1_1818,465947.95561800000,0.46594800000
11_17_99_1610,47752.12503039990,0.04775210000
11_17_181_2712,168729.34493800000,0.16872900000
11_17_1_1146,931301.55373800000,0.93130200000
11_17_68_2572,42061.65172390000,0.04206170000
11_17_1_1752,118741.32744400000,0.11874100000
11_17_1_1470,639144.58565800000,0.63914500000
11_17_1_1860,85711.19498100000,0.08571120000
11_17_1_2110,151636.05923700000,0.15163600000
11_17_161_2318,172698.51642000000,0.17269900000
11_17_1_0148,378769.22926300000,0.37876900000
11_17_68_1907,961387.53697400000,0.96138800000
11_17_161_0326,872700.33201600000,0.87270000000
11_17_68_2568,38131.27841250000,0.03813130000
11_17_1_1269,192454.01814100000,0.19245400000
11_17_1_124A,322136.05103700000,0.32213600000
11_17_1_1273,64745.80168630000,0.06474580000
11_17_1_1678,261437.38460000000,0.26143700000
11_17_1_2178,10512.76265870000,0.01051280000
11_17_1_0595,1049469.88016000000,1.04947000000
11_17_1_1413,48151.04889680000,0.04815100000
11_17_1_1875,904640.81671700000,0.90464100000
11_17_1_1428,478523.79568100000,0.47852400000
11_17_1_188A,154088.65658200000,0.15408900000
11_17_1_1998,15900.97354640000,0.01590100000
11_17_1_0788,1111599.00285000000,1.11160000000
11_17_1_1983,47583.33703440000,0.04758330000
11_17_95_1574,25964.48491670000,0.02596450000
11_17_1_1894,280654.33361900000,0.28065400000
11_17_1_1837,493852.10607500000,0.49385200000
11_17_1_2017,217348.32011500000,0.21734800000
11_17_1_2286,25758.70778830000,0.02575870000
11_17_1_2426,44074.58576260000,0.04407460000
11_17_1_2799,229335.68161100000,0.22933600000
11_17_1_2888,33272.51158910000,0.03327250000
11_17_1_2943,306173.40049800000,0.30617300000
11_17_1_1447,99045.21396200000,0.09904520000
11_17_62_0805,1166411.32544000000,1.16641000000
11_17_1_1127,177712.39269100000,0.17771200000
11_17_62_1324,228583.55514900000,0.22858400000
11_17_1_2977,293988.07214900000,0.29398800000
11_17_138_081A,1244711.28332000000,1.24471000000
11_17_62_291A,5550.74347629000,0.00555074000
11_17_62_156A,31885.35907220000,0.03188540000
11_17_1_2093,257597.85799100000,0.25759800000
11_17_1_1502,259756.53636200000,0.25975700000
11_17_95_2981,15455.63402070000,0.01545560000
11_17_81_2248,549548.44373000000,0.54954800000
11_17_68_2534,44663.81656840000,0.04466380000
11_17_82_1292,942424.62423900000,0.94242500000
11_17_99_1339,828211.66280400000,0.82821200000
11_17_1_2407,152627.39297300000,0.15262700000
11_17_1_1451,386575.80061700000,0.38657600000
11_17_1_2322,188648.60194700000,0.18864900000
11_17_1_213A,77221.32534310000,0.07722130000
11_17_1_2229,202950.14415200000,0.20295000000
11_17_1_2661,82484.60965940000,0.08248460000
11_17_1_0082,470258.13427900000,0.47025800000
11_17_1_0078,291786.92678600000,0.29178700000
11_17_1_0453,715314.68514200000,0.71531500000
11_17_1_0468,103137.56801700000,0.10313800000
11_17_1_0646,313016.19651300000,0.31301600000
11_17_1_0684,159565.90185400000,0.15956600000
11_17_1_2962,112170.68446200000,0.11217100000
11_17_1_163A,7010.41530646000,0.00701042000
11_17_1_067A,44151.40342830000,0.04415140000
11_17_1_1362,3223024.61412000000,3.22302000000
11_17_1_028A,692096.61821800000,0.69209700000
11_17_1_2233,247715.78028300000,0.24771600000
11_17_1_0415,452213.55860400000,0.45221400000
11_17_1_0330,455336.08616600000,0.45533600000
11_17_1_2002,490341.86193300000,0.49034200000
11_17_1_1358,1150035.30432000000,1.15004000000
11_17_1_2695,235641.63998600000,0.23564200000
11_17_1_238A,104656.50895300000,0.10465700000
11_17_1_2356,90431.93881340000,0.09043190000
11_17_1_2820,1001393.25849000000,1.00139000000
11_17_1_2479,160757.99717100000,0.16075800000
11_17_1_2483,341479.71556100000,0.34148000000
11_17_69_1080,469508.18521100000,0.46950800000
11_17_137_1220,293622.88502200000,0.29362300000
11_17_163_2040,411563.30241200000,0.41156300000
11_18_1_0376,34796.79708200000,0.03479680000
11_18_1_0357,190999.02964200000,0.19099900000
11_18_30_0338,7773.97867475000,0.00777398000
11_18_35_0427,25775.93542790000,0.02577590000
11_18_1_0395,18748.82644660000,0.01874880000
11_18_1_0431,48711.26097890000,0.04871130000
11_18_1_0446,27126.92968780000,0.02712690000
11_18_1_0450,2827.88029813000,0.00282788000
11_18_1_047A,33552.90812460000,0.03355290000
11_18_1_0484,10577.50119560000,0.01057750000
11_18_35_0145,380594.04649500000,0.38059400000
11_18_35_0272,37425.77607900000,0.03742580000
11_18_35_0465,9657.67196126000,0.00965767000
11_18_1_0253,7824.95803424000,0.00782496000
11_18_1_0094,690550.54748000000,0.69055100000
11_18_1_0111,222667.60394000000,0.22266800000
11_18_1_015A,317929.04796200000,0.31792900000
11_18_1_0183,16062.84585190000,0.01606280000
11_18_1_0198,27230.31451150000,0.02723030000
11_18_1_0215,8456.61999293000,0.00845662000
11_18_1_022A,40986.96822760000,0.04098700000
11_18_1_0234,14993.98720700000,0.01499400000
11_18_1_0291,43385.80913840000,0.04338580000
11_18_1_0304,67498.36542890000,0.06749840000
11_18_30_0323,17298.76051810000,0.01729880000
11_18_30_0520,7149.94223913000,0.00714994000
11_18_1_0501,3782.31167327000,0.00378231000
11_18_1_0516,17354.24303000000,0.01735420000
11_18_1_0126,260272.92450200000,0.26027300000
11_18_30_0268,2504.39801049000,0.00250440000
11_18_30_0408,9985.46958063000,0.00998547000
11_18_1_0075,746572.95539800000,0.74657300000
11_18_1_0107,331467.84095100000,0.33146800000
11_18_1_0361,55531.51389480000,0.05553150000
11_18_30_0164,606862.74743700000,0.60686300000
11_18_30_0179,572732.60846300000,0.57273300000
11_18_30_0200,3408.32814559000,0.00340833000
11_18_30_0287,13880.50360380000,0.01388050000
11_18_30_0319,90646.39750740000,0.09064640000
11_18_35_0130,594603.20500000000,0.59460300000
11_18_35_0342,42719.83304570000,0.04271980000
11_18_35_0412,312485.09551800000,0.31248500000
11_18_1_0249,73963.32792920000,0.07396330000
11_18_30_0535,1305.42862167000,0.00130543000
11_18_1_008A,530630.75331300000,0.53063100000
11_18_1_0499,18436.35931190000,0.01843640000
11_19_1_0424,21772.15103280000,0.02177220000
11_19_68_0443,7218.96321667000,0.00721896000
11_19_68_0439,25313.44182220000,0.02531340000
11_19_1_0123,938676.57726500000,0.93867700000
11_19_1_0142,1329494.43361000000,1.32949000000
11_19_1_0195,44446.36156890000,0.04444640000
11_19_1_0208,297244.29853100000,0.29724400000
11_19_1_0299,440191.75076400000,0.44019200000
11_19_1_0335,116949.25613300000,0.11694900000
11_19_1_0373,84648.30464990000,0.08464830000
11_19_1_0388,11842.79078340000,0.01184280000
11_19_68_0180,1987950.09707000000,1.98795000000
11_19_68_0176,1269730.07634000000,1.26973000000
11_19_1_041A,3569.85584522000,0.00356986000
11_19_1_0369,5103.27730334000,0.00510328000
11_19_1_027A,7558.76416577000,0.00755876000
11_19_1_0284,14540.86429640000,0.01454090000
11_19_1_0320,6542.94760850000,0.00654295000
11_19_1_0392,17444.92323680000,0.01744490000
11_19_68_0212,74271.48278080000,0.07427150000
11_19_68_0231,31458.02177960000,0.03145800000
11_19_68_0405,20343.01044640000,0.02034300000
11_19_1_0138,656856.53463300000,0.65685700000
11_19_1_0157,146444.66238200000,0.14644500000
11_19_68_0227,2875.98969000000,0.00287599000
11_19_68_0316,171866.21555200000,0.17186600000
11_19_1_0246,166800.36062100000,0.16680000000
11_19_1_0250,131647.12277800000,0.13164700000
11_19_1_0265,92937.47787010000,0.09293750000
11_19_1_0301,106378.93548500000,0.10637900000
11_19_1_034A,172512.20258000000,0.17251200000
11_21_1_0278,717829.08729900000,0.71782900000
11_21_1_0193,79270.19470060000,0.07927020000
11_21_1_0723,14172.08146330000,0.01417210000
11_21_1_0530,24930.23038800000,0.02493020000
11_21_1_0564,3725.61896275000,0.00372562000
11_21_1_0579,90671.91349770000,0.09067190000
11_21_1_0615,22036.38321890000,0.02203640000
11_21_1_062A,14893.64444340000,0.01489360000
11_21_1_0634,9379.62107196000,0.00937962000
11_21_1_0649,15164.66769140000,0.01516470000
11_21_1_0668,1435.33792406000,0.00143534000
11_21_1_0672,115414.54587500000,0.11541500000
11_21_1_0776,11546.10462010000,0.01154610000
11_21_1_0780,1413.81238249000,0.00141381000
11_21_1_0795,3525.99122394000,0.00352599000
11_21_1_0206,309699.51555400000,0.30970000000
11_21_1_0263,283118.78479200000,0.28311900000
11_21_1_030A,10192.12280380000,0.01019210000
11_21_1_0333,72654.86274580000,0.07265490000
11_21_1_0348,33907.51583170000,0.03390750000
11_21_1_0352,6404.26514582000,0.00640427000
11_21_1_0403,7937.85860384000,0.00793786000
11_21_1_0545,35301.67902960000,0.03530170000
11_21_1_0441,3454.18346534000,0.00345418000
11_21_1_0437,10218.71147480000,0.01021870000
11_21_1_0390,6786.82070516000,0.00678682000
11_21_1_0846,7085.67588745000,0.00708568000
11_21_1_0422,47472.87971130000,0.04747290000
11_21_1_0475,382201.07667300000,0.38220100000
11_21_1_0507,1448.76435254000,0.00144876000
11_21_1_0511,87442.61595610000,0.08744260000
11_21_1_055A,31446.13402990000,0.03144610000
11_21_1_0738,24570.07013250000,0.02457010000
11_21_1_0757,8214.60299322000,0.00821460000
11_21_1_0761,11119.28691540000,0.01111930000
11_21_1_0831,31726.56682240000,0.03172660000
11_21_1_0812,15022.97426450000,0.01502300000
11_21_1_0827,10359.03574520000,0.01035900000
11_21_1_009A,326229.28600000000,0.32622900000
11_21_1_0117,355599.86427300000,0.35560000000
11_21_1_0244,177016.19259500000,0.17701600000
11_21_1_0282,61336.87598890000,0.06133690000
11_21_1_0051,436361.39820500000,0.43636100000
11_21_1_0066,422546.26687500000,0.42254600000
11_21_1_0297,98180.66791090000,0.09818070000
11_21_1_0494,74350.61017770000,0.07435060000
11_21_1_0102,635889.47553400000,0.63588900000
11_21_1_0225,477964.15853400000,0.47796400000
11_21_1_023A,310321.05560300000,0.31032100000
11_21_1_0329,16274.98318300000,0.01627500000
11_21_1_0371,656455.63239700000,0.65645600000
11_21_1_0460,74432.44603410000,0.07443240000
11_21_1_048A,337028.16062400000,0.33702800000
11_21_1_0598,52208.78399670000,0.05220880000
11_21_1_0691,48675.30466100000,0.04867530000
11_21_1_0719,39483.13194210000,0.03948310000
11_21_1_0808,60478.65474770000,0.06047870000
11_21_1_0742,4232.69572664000,0.00423270000
11_21_1_0259,954506.89086800000,0.95450700000
11_21_1_0386,118847.74391500000,0.11884800000
11_21_1_0583,83088.99051390000,0.08308900000
11_21_1_0210,425437.19495900000,0.42543700000
11_21_1_0526,19198.91324040000,0.01919890000
11_21_1_0687,25264.43683530000,0.02526440000
11_21_1_0456,35634.97386540000,0.03563500000
11_21_1_0028,57635.74164800000,0.05763570000
11_21_1_0704,114009.61353700000,0.11401000000
11_22_1_0256,168676.25874800000,0.16867600000
11_22_1_0241,53360.68248580000,0.05336070000
11_22_1_0152,502256.08556200000,0.50225600000
11_22_1_0186,307973.52915300000,0.30797400000
11_22_1_0203,77722.83976360000,0.07772280000
11_22_1_0218,8060.96105684000,0.00806096000
11_22_1_0260,4921.39972530000,0.00492140000
11_22_1_0275,20604.49473260000,0.02060450000
11_22_1_028A,2221.58824479000,0.00222159000
11_22_1_0311,3363.47270901000,0.00336347000
11_22_1_0326,17533.41450670000,0.01753340000
11_22_1_0345,9973.43993437000,0.00997344000
11_22_1_0330,5836.82488749000,0.00583682000
11_22_1_0190,385211.01378800000,0.38521100000
11_22_1_0167,202795.44986600000,0.20279500000
11_22_1_0133,191295.83572800000,0.19129600000
11_22_1_0237,122061.82344300000,0.12206200000
11_22_1_0294,12387.07381700000,0.01238710000
11_22_1_0307,51772.97000300000,0.05177300000
11_22_1_0222,10824.12267000000,0.01082410000
11_22_1_0148,438574.23472300000,0.43857400000
11_22_1_035A,31375.68200520000,0.03137570000
11_22_1_0364,132358.51347500000,0.13235900000
11_22_1_0171,661148.75769200000,0.66114900000
11_23_288_0412,585151.68295500000,0.58515200000
11_23_288_0427,831234.71280500000,0.83123500000
11_23_148_0696,45336.90459450000,0.04533690000
11_23_1_0272,346812.01173200000,0.34681200000
11_23_288_0431,1790156.35220000000,1.79016000000
11_23_1_0569,12402.29805270000,0.01240230000
11_23_1_0573,31007.54424420000,0.03100750000
11_23_1_0713,4420.25733291000,0.00442026000
11_23_148_0677,18454.32468360000,0.01845430000
11_23_1_022A,391325.78006700000,0.39132600000
11_23_1_0234,300858.88615800000,0.30085900000
11_23_1_0338,473497.84790600000,0.47349800000
11_23_1_0395,542011.53952100000,0.54201200000
11_23_288_0408,2390744.15247000000,2.39074000000
11_23_1_0751,44537.98937200000,0.04453800000
11_23_1_0554,12789.91246300000,0.01278990000
11_23_1_0588,5008.96449238000,0.00500896000
11_23_1_0624,10490.79676580000,0.01049080000
